Model,Featurizer,Transformation,Training_dataset,Mode,AUC_avg,AUC_std,Repeat_1,Repeat_2,Repeat_3,Repeat_4,Repeat_5,Repeat_6,Repeat_7,Repeat_8,Repeat_9,Repeat_10
LinearSVC,codrug_w,standardization,all_in_one,LOEO,0.7455612674687345,0.0012182578649158945,0.7467060500680389,0.7452912715726722,0.7449726764153185,0.7434714992332117,0.7482288269218308,0.7448106788776812,0.744918677236106,0.7451508737067196,0.7461768581117568,0.7458852625440093
GaussianNB,addition_w_o,original,all_in_one,Standard,0.6340643022226062,0.005904373546015353,0.6388075901246302,0.6426361319307947,0.6365747240641942,0.6407353608225155,0.6232801261420826,0.6355271399874722,0.6353057433527011,0.626679374473508,0.6294090329826987,0.6316877983454652
KNeighborsClassifier,addition_w_o,original,all_in_one,Standard,0.6072998790418385,0.008701746658194572,0.5863770870682766,0.6206557660323564,0.6086463485755016,0.6062649847722315,0.6141299652245286,0.612885284143681,0.6012754606129986,0.6115245048275265,0.605098602501242,0.6061407866600428
DecisionTreeClassifier,addition_w_o,original,all_in_one,Standard,0.6779602350044279,0.016002371263856497,0.6683424411948937,0.6951854331814157,0.660517960127006,0.6821824308270513,0.6903687063956627,0.6712367972006825,0.6597943711255588,0.6705132081992353,0.669066030196341,0.7123949715964317
RandomForestClassifier,addition_w_o,original,all_in_one,Standard,0.8850505972309219,0.0024948048139904534,0.8850141477849536,0.8846172538177419,0.8820441929282674,0.8906948614381062,0.8847657515605762,0.8833941724085793,0.885643238222779,0.8837235674017755,0.8824680864850853,0.888140700261356
MLPClassifier,addition_w_o,original,all_in_one,Standard,0.8606545780504135,0.006418571249892967,0.8600773268246322,0.8518586517484933,0.8685497980430698,0.8549528047173682,0.8563945828023414,0.8610169125429292,0.8652288485215025,0.8540888178499687,0.8612005097522517,0.873177527701579
LinearSVC,addition_w_o,original,all_in_one,Standard,0.8695239432360629,0.006301377619337291,0.8753482947059205,0.8536514244983476,0.8646348575501653,0.8739119165388686,0.8750296995485669,0.8672592176598916,0.8692787869624382,0.8698619780979329,0.8749217011901419,0.8713415556083548
GaussianNB,addition_w_o,original,all_in_one,Stratified,0.6227269045510508,0.0155189292995552,0.6100962265373565,0.6298194267447135,0.6458598829297795,0.5961725381774197,0.6238741171134199,0.6137492710110807,0.6416425470332852,0.6055683953603905,0.6376979069918137,0.6227887336112491
KNeighborsClassifier,addition_w_o,original,all_in_one,Stratified,0.6098780698533381,0.007381380150670614,0.6103851221461434,0.617248417824049,0.6127853856621379,0.612210294403525,0.6118700995744865,0.6183446011620622,0.6089919433224614,0.6109791131174805,0.6055899950320756,0.5903757262889605
DecisionTreeClassifier,addition_w_o,original,all_in_one,Stratified,0.6809409896969567,0.011577973685986627,0.6918158843985571,0.6877227466142515,0.6919292826749034,0.6949370369570382,0.6613549474047995,0.6878361448905976,0.6851901851091863,0.6665334686912759,0.6729107717562693,0.6691794284726872
RandomForestClassifier,addition_w_o,original,all_in_one,Stratified,0.8847220122254141,0.0053406806826992725,0.8866962222174223,0.8797708274834222,0.883461671382595,0.8802703198911378,0.8828082813141239,0.8823357884960149,0.8904194656241224,0.8927090308227316,0.8763256798496664,0.8924228351729053
MLPClassifier,addition_w_o,original,all_in_one,Stratified,0.859820830723373,0.007082216334569956,0.8622588936648163,0.8658066397390759,0.8609575134457955,0.8731127286865239,0.8564755815711601,0.85409421776789,0.8467989286562845,0.8641812644447804,0.8530088342657192,0.8615137049916841
LinearSVC,addition_w_o,original,all_in_one,Stratified,0.8699084173920557,0.006833270099650098,0.8795008315873598,0.8572639695876622,0.8680206060867875,0.8631930794651921,0.876952070328531,0.8693381860595719,0.8666004276734994,0.866632827181027,0.8793658336393286,0.8722163423115968
GaussianNB,addition_w_o,original,all_in_one,LODO,0.540067390975657,1.1102230246251565e-16,0.5400673909756571,0.5400673909756571,0.5400673909756571,0.5400673909756571,0.5400673909756571,0.5400673909756571,0.5400673909756571,0.5400673909756571,0.5400673909756571,0.5400673909756571
KNeighborsClassifier,addition_w_o,original,all_in_one,LODO,0.5971472233622049,0.0,0.5971472233622049,0.5971472233622049,0.5971472233622049,0.5971472233622049,0.5971472233622049,0.5971472233622049,0.5971472233622049,0.5971472233622049,0.5971472233622049,0.5971472233622049
DecisionTreeClassifier,addition_w_o,original,all_in_one,LODO,0.6177165907078213,0.0189761581249013,0.6356189385921335,0.6160172365380047,0.6375899086333887,0.5968205283279694,0.6298086269088711,0.6237715186729161,0.6379517031341123,0.6237931183446012,0.5835205304879365,0.592273797438279
RandomForestClassifier,addition_w_o,original,all_in_one,LODO,0.7339962632567986,0.010207977130288471,0.7188505734712832,0.7300068038965808,0.7353716223513403,0.7429612069896536,0.7317131779596951,0.7197982590664622,0.7563098040909777,0.733500550791628,0.7343942372075944,0.7370563967427695
MLPClassifier,addition_w_o,original,all_in_one,LODO,0.7136877119467784,0.009003966089282374,0.7101270060695077,0.7023511242629112,0.7040304987364192,0.7070436529364753,0.721407434606994,0.7075998444823639,0.7205542475754368,0.7169903017474134,0.7136585523900036,0.7331144566602588
LinearSVC,addition_w_o,original,all_in_one,LODO,0.7569788539214203,0.0025661978071836945,0.7615882238589973,0.7550705229280514,0.758726267360736,0.7557131131606799,0.7546439294122729,0.7581376763073201,0.7540391386050932,0.7591420610406722,0.7535855454997084,0.7591420610406721
GaussianNB,addition_w_o,original,all_in_one,LOEO,0.5023597641315851,1.1102230246251565e-16,0.5023597641315852,0.5023597641315852,0.5023597641315852,0.5023597641315852,0.5023597641315852,0.5023597641315852,0.5023597641315852,0.5023597641315852,0.5023597641315852,0.5023597641315852
KNeighborsClassifier,addition_w_o,original,all_in_one,LOEO,0.5745728664924294,1.1102230246251565e-16,0.5745728664924293,0.5745728664924293,0.5745728664924293,0.5745728664924293,0.5745728664924293,0.5745728664924293,0.5745728664924293,0.5745728664924293,0.5745728664924293,0.5745728664924293
DecisionTreeClassifier,addition_w_o,original,all_in_one,LOEO,0.6179579670389009,0.03996732549137219,0.5940557703522906,0.6068103764822774,0.569091949802363,0.5899410328963,0.6765989156964815,0.6490107350368274,0.6130526815992396,0.6972914011707022,0.5884938548934056,0.5952329524591227
RandomForestClassifier,addition_w_o,original,all_in_one,LOEO,0.8548639760675638,0.0030566937503273277,0.8544290126790073,0.8497283841285612,0.8552821997105644,0.8521367475214375,0.8549231051688014,0.8594428364688855,0.8533166295872302,0.8597695315031211,0.8523743439099724,0.857236969998056
MLPClassifier,addition_w_o,original,all_in_one,LOEO,0.6465127330064583,0.0052906334546575454,0.6559226299760244,0.6457599844482362,0.64893513618593,0.6411106551180421,0.6424768343521178,0.6527690779100157,0.6449121973346005,0.6506901095103355,0.6448419984016243,0.6377087068276562
LinearSVC,addition_w_o,original,all_in_one,LOEO,0.7298124068514158,0.0030734246103128926,0.7289889193684256,0.7262349612285893,0.7376233881245005,0.72732034473076,0.7295667105859991,0.7314512819405146,0.7313540834179321,0.7295667105859991,0.7269909497375641,0.7290267187938744
GaussianNB,addition_w_o,standardization,all_in_one,Standard,0.6384962848564701,0.007831351957516393,0.6325517852128648,0.6559091301812212,0.6371309156100828,0.6258882864980453,0.6413968507678682,0.643910512560209,0.6408082597144523,0.6403843661576344,0.6305592154999244,0.6364235263623994
KNeighborsClassifier,addition_w_o,standardization,all_in_one,Standard,0.6805956649458927,0.008730321290456105,0.6836350087478671,0.6660690757500487,0.6874149512927403,0.6731402682679223,0.6763235198824977,0.7000885586539084,0.6836269088709852,0.6749951400738708,0.6810106486381406,0.679652569280947
DecisionTreeClassifier,addition_w_o,standardization,all_in_one,Standard,0.6806061947858393,0.014297993067908236,0.6786994837678468,0.6780892930427458,0.6762803205391278,0.6756917294857118,0.6542540553383589,0.6921776788992806,0.7123949715964317,0.6873609521135279,0.670264811974858,0.6808486511005033
RandomForestClassifier,addition_w_o,standardization,all_in_one,Standard,0.8827181026848392,0.0036187732759549412,0.8797222282221311,0.8824977860336523,0.8876871071559713,0.8762500809987689,0.8853786422446379,0.8840745620666566,0.8780752532561504,0.8830404777847376,0.8827542821349116,0.8877006069507742
MLPClassifier,addition_w_o,standardization,all_in_one,Standard,0.8513775190617101,0.006876776900527876,0.8545640106270385,0.8508866665226688,0.850562671447394,0.8541860163725511,0.8326241441130094,0.8515022571656912,0.8536352247445839,0.8608765146769769,0.8539754195736224,0.8509622653735663
LinearSVC,addition_w_o,standardization,all_in_one,Standard,0.8347506317903968,0.009659230269429853,0.8381050608030758,0.8340065231008489,0.8494988876169082,0.8353727023349244,0.8099876881871396,0.8295245912262134,0.8389204484091842,0.8354537011037432,0.8351999049614445,0.8414368101604858
GaussianNB,addition_w_o,standardization,all_in_one,Stratified,0.6408733287254034,0.007161848912188968,0.633475171177398,0.6295845303151392,0.6381353003434348,0.6413698511782621,0.6561818260362442,0.6402223686199969,0.6448500982785061,0.6353678424087955,0.6423553361988898,0.6471909626973671
KNeighborsClassifier,addition_w_o,standardization,all_in_one,Stratified,0.6877051968810075,0.009897952204084777,0.6761129230835691,0.6997780633734366,0.6876741473529602,0.6930605654794049,0.7008607469166468,0.6925934725792169,0.6668898632740783,0.6855465796919886,0.6914864894053611,0.6830491176534117
DecisionTreeClassifier,addition_w_o,standardization,all_in_one,Stratified,0.67067196578612,0.015281154289407784,0.6810970473248806,0.6658098796898287,0.6729107717562693,0.6961358187355552,0.6930146661770742,0.6554528371168757,0.6759185260384042,0.6628021254076938,0.6546158498390826,0.6489621357755362
RandomForestClassifier,addition_w_o,standardization,all_in_one,Stratified,0.8827199926561116,0.0047187582254983275,0.8831889755275719,0.8893907812601248,0.8779186556364342,0.8869743179903666,0.8738903168671837,0.8821413914508499,0.8798815258008078,0.885635138345897,0.8797195282631703,0.8884592954187096
MLPClassifier,addition_w_o,standardization,all_in_one,Stratified,0.8551428818281963,0.007524642844741564,0.8568697755794111,0.8429595870142774,0.8650830507376288,0.865785040067391,0.8498120828563406,0.8468097284921269,0.8492558913104521,0.8592943387260514,0.8533598289306003,0.8621994945676826
LinearSVC,addition_w_o,standardization,all_in_one,Stratified,0.8340562023457243,0.012686194124439667,0.8446335615698642,0.8466639307082534,0.8604715208328834,0.8284068082165152,0.8182711622783334,0.8270136293928332,0.8378404648249346,0.8291843963971747,0.8300105838391256,0.818065965397326
GaussianNB,addition_w_o,standardization,all_in_one,LODO,0.5210380802211807,0.0,0.5210380802211807,0.5210380802211807,0.5210380802211807,0.5210380802211807,0.5210380802211807,0.5210380802211807,0.5210380802211807,0.5210380802211807,0.5210380802211807,0.5210380802211807
KNeighborsClassifier,addition_w_o,standardization,all_in_one,LODO,0.6237013197399398,0.0,0.6237013197399398,0.6237013197399398,0.6237013197399398,0.6237013197399398,0.6237013197399398,0.6237013197399398,0.6237013197399398,0.6237013197399398,0.6237013197399398,0.6237013197399398
DecisionTreeClassifier,addition_w_o,standardization,all_in_one,LODO,0.6068978551526018,0.02398528911796195,0.643330021383675,0.5748374624705704,0.6058383912564529,0.6234367237617988,0.5914800095038556,0.5722833012938204,0.586301488217379,0.6269142709030824,0.608327753418148,0.6362291293172343
RandomForestClassifier,addition_w_o,standardization,all_in_one,LODO,0.7365369246387454,0.016507383183114614,0.7131077607620365,0.7378744843078384,0.758855865390846,0.7484340238028382,0.7071948506382704,0.7245258872065143,0.7492440114910253,0.7337381471801628,0.7368862993282502,0.7555079162796724
MLPClassifier,addition_w_o,standardization,all_in_one,LODO,0.6466928202691319,0.017947884138892416,0.6395176793312741,0.6538382616584228,0.6565436205369678,0.609189040326587,0.6468615677041708,0.6329513791390371,0.6706266064755816,0.6486084411516946,0.673515562563449,0.6352760438041342
LinearSVC,addition_w_o,standardization,all_in_one,LODO,0.6165772080264379,0.002874997694450109,0.6201319739939953,0.6152612480290299,0.6169136229129316,0.622178542886148,0.6168380240620343,0.6119726980149901,0.6182852020649287,0.6145538587813464,0.613738471175238,0.6158984383437371
GaussianNB,addition_w_o,standardization,all_in_one,LOEO,0.5819491543728537,1.1102230246251565e-16,0.5819491543728535,0.5819491543728535,0.5819491543728535,0.5819491543728535,0.5819491543728535,0.5819491543728535,0.5819491543728535,0.5819491543728535,0.5819491543728535,0.5819491543728535
KNeighborsClassifier,addition_w_o,standardization,all_in_one,LOEO,0.595359850530272,0.0,0.595359850530272,0.595359850530272,0.595359850530272,0.595359850530272,0.595359850530272,0.595359850530272,0.595359850530272,0.595359850530272,0.595359850530272,0.595359850530272
DecisionTreeClassifier,addition_w_o,standardization,all_in_one,LOEO,0.5970349050694429,0.012790818772402221,0.6201535736656802,0.5832019353305828,0.6088677452102728,0.5829535391062055,0.5974037194634642,0.5917716050716029,0.5870466768905113,0.5903028273970236,0.6164222303820982,0.5922251981769877
RandomForestClassifier,addition_w_o,standardization,all_in_one,LOEO,0.8547724474587985,0.0016958823729309937,0.8562406851415859,0.855938289737996,0.8519666501069183,0.8572099704084497,0.8549204052098408,0.8558410912154135,0.8553064993412101,0.8535812255653715,0.8518478519126509,0.8548718059485497
MLPClassifier,addition_w_o,standardization,all_in_one,LOEO,0.7906802816597188,0.006072482854320885,0.7971088839449642,0.7951109143141024,0.7916279672548977,0.7949219171868588,0.7899431928634685,0.7856448581981554,0.7804069378145452,0.7985344622761735,0.7924487547789273,0.7810549279650949
LinearSVC,addition_w_o,standardization,all_in_one,LOEO,0.7639474479987904,0.0034966196471116224,0.7668693435859775,0.7596064539818994,0.7647525757608487,0.768732315268808,0.7599250491392531,0.7672581376763072,0.758461671382595,0.7624792103160032,0.7674039354601809,0.7639857874160313
GaussianNB,addition_w,original,all_in_one,Standard,0.45686491565328213,0.017363401556902663,0.47399669525023214,0.470689245523468,0.44120029375553493,0.46898557141931446,0.447909691772685,0.4380602414843295,0.455388578093613,0.457440546903687,0.4866514028986759,0.4283268894312806
KNeighborsClassifier,addition_w,original,all_in_one,Standard,0.7316618787394431,0.007736034154458629,0.7295586107091172,0.7255923709959609,0.7169687020757284,0.74155992828909,0.7283490290947577,0.7430395057995118,0.7308275914206105,0.7333925524332031,0.7269126509277059,0.7404178456487461
DecisionTreeClassifier,addition_w,original,all_in_one,Standard,0.6963523554441972,0.011955358388158591,0.6761669222627816,0.6869991576128043,0.7078266410350563,0.6971078039613798,0.6848283906084627,0.6914540898978335,0.7042086960278203,0.7138421495993261,0.6895317191178694,0.7115579843186383
RandomForestClassifier,addition_w,original,all_in_one,Standard,0.8917070760524439,0.003581355563674635,0.8929439272523056,0.8908271594271768,0.890165669481824,0.8863371276756594,0.8964781735317623,0.890300667429855,0.8889830874570707,0.8880273019850098,0.8952739918353241,0.8977336544484524
MLPClassifier,addition_w,original,all_in_one,Standard,0.4827094628161651,0.006960324325124503,0.4767317536773441,0.49586096291336373,0.4808194915437285,0.4792292157159211,0.4769342505993909,0.4738967967686891,0.4884819750739789,0.47800343434779796,0.4920999200812148,0.48503682744022286
LinearSVC,addition_w,original,all_in_one,Standard,0.614820074734864,0.028022167179107216,0.6563978227530941,0.5775482212670368,0.6044182128431648,0.6238822169903017,0.6292713350757069,0.5700801347819513,0.62504319934337,0.6509385057347128,0.6245950061559065,0.5860260924033954
GaussianNB,addition_w,original,all_in_one,Stratified,0.4941211093591377,0.007087645415268782,0.49319070350130684,0.49949780763332396,0.5009179860466121,0.48761798820657926,0.4977671339395641,0.5006155906430222,0.4961633583169536,0.49356059787891227,0.4956935654578051,0.47618636196729813
KNeighborsClassifier,addition_w,original,all_in_one,Stratified,0.7381050608030757,0.006099826757150962,0.7414546298896256,0.7386277728578526,0.7495626066483789,0.7366190033911485,0.7288863209279219,0.7412413331317363,0.7339460440201309,0.7415437285353262,0.7408444391645247,0.7283247294641121
DecisionTreeClassifier,addition_w,original,all_in_one,Stratified,0.6813071041320172,0.00938143903085013,0.6809836490485345,0.6786994837678468,0.6880845411149751,0.6862755686113572,0.6788128820441929,0.6891699246171459,0.6825442253277749,0.6612415491284532,0.6709884009763052,0.6962708166835865
RandomForestClassifier,addition_w,original,all_in_one,Stratified,0.8914859494135688,0.004407440661801699,0.8978848521502474,0.8905031643519018,0.8919746419854419,0.8880084022722855,0.8983195455429076,0.8917397455558677,0.8928791282372508,0.8839125645290191,0.8860509320258332,0.8935865174849342
MLPClassifier,addition_w,original,all_in_one,Stratified,0.4780355638594293,0.012028860691461543,0.4603862021297276,0.46657990798539867,0.4841431410242565,0.48505842711190783,0.48171857787761624,0.49165172689375125,0.45644426204721683,0.48084379117437415,0.49355249800203044,0.4799771043480139
LinearSVC,addition_w,original,all_in_one,Stratified,0.6000197097004125,0.029643635366019036,0.6219706460461801,0.6187360952113528,0.5787632027993176,0.6256182906019827,0.5369705380478217,0.5701935330582976,0.6105768192323476,0.6228211331187766,0.5823055489556559,0.632241289932393
GaussianNB,addition_w,original,all_in_one,LODO,0.35827645419789617,0.0,0.35827645419789617,0.35827645419789617,0.35827645419789617,0.35827645419789617,0.35827645419789617,0.35827645419789617,0.35827645419789617,0.35827645419789617,0.35827645419789617,0.35827645419789617
KNeighborsClassifier,addition_w,original,all_in_one,LODO,0.6028603365228848,0.0,0.6028603365228848,0.6028603365228848,0.6028603365228848,0.6028603365228848,0.6028603365228848,0.6028603365228848,0.6028603365228848,0.6028603365228848,0.6028603365228848,0.6028603365228848
DecisionTreeClassifier,addition_w,original,all_in_one,LODO,0.6892147439358922,0.017124566713350154,0.6993487698986975,0.6564950212756766,0.6841048016070156,0.6973346005140721,0.7201762533209496,0.6728459727412143,0.7013413396116379,0.694213447955591,0.6930146661770742,0.6732725662569929
RandomForestClassifier,addition_w,original,all_in_one,LODO,0.7359426636715122,0.010428707591736128,0.7305926949910362,0.7306250944985636,0.7275903406268225,0.7338893448819577,0.7271232477266345,0.7217773289845993,0.7429288074821262,0.7569739939952912,0.7385548739659158,0.7493709095621747
MLPClassifier,addition_w,original,all_in_one,LODO,0.46737396591571806,0.02940616042779598,0.44759379657429205,0.4983530250340195,0.45998660820355536,0.4113036481845475,0.490339546838888,0.5030455537075836,0.430419357625764,0.4599002095168154,0.47766593947771996,0.4951319739939953
LinearSVC,addition_w,original,all_in_one,LODO,0.612655787632028,0.049928876317260125,0.664940492904508,0.659686372767134,0.5844061170270212,0.5439337322072705,0.5483346653130873,0.6125504892325635,0.6233233254854527,0.6029062358252154,0.5790277987774586,0.707448646780569
GaussianNB,addition_w,original,all_in_one,LOEO,0.12503779942544874,0.0,0.12503779942544874,0.12503779942544874,0.12503779942544874,0.12503779942544874,0.12503779942544874,0.12503779942544874,0.12503779942544874,0.12503779942544874,0.12503779942544874,0.12503779942544874
KNeighborsClassifier,addition_w,original,all_in_one,LOEO,0.7482126271680671,1.1102230246251565e-16,0.748212627168067,0.748212627168067,0.748212627168067,0.748212627168067,0.748212627168067,0.748212627168067,0.748212627168067,0.748212627168067,0.748212627168067,0.748212627168067
DecisionTreeClassifier,addition_w,original,all_in_one,LOEO,0.6419530423137567,0.030350402556545183,0.6889917273257447,0.608959543814934,0.6444856038188219,0.6145214592738191,0.7004341534008683,0.6308940104110418,0.6509979048318466,0.6136628723243407,0.6502743158303994,0.6163088321057519
RandomForestClassifier,addition_w,original,all_in_one,LOEO,0.8560190185109186,0.0023107599829213514,0.8549366049636045,0.8603095232952459,0.8575528651964489,0.8558005918310041,0.8587273473443204,0.8520827483422253,0.8566888783290493,0.8558464911333348,0.8534462276173401,0.8547989070566127
MLPClassifier,addition_w,original,all_in_one,LOEO,0.4764787675227337,0.03582926382039507,0.4564874613905868,0.5423596561332268,0.4983881245005076,0.4699062574248871,0.42730090502624357,0.4404362053696784,0.44845778344169174,0.49143573017690134,0.4621357755362119,0.5278797762274015
LinearSVC,addition_w,original,all_in_one,LOEO,0.6257468086485086,0.022291656638817537,0.6479604510011447,0.6239416160874355,0.6482844460764197,0.6029143357020974,0.5899599326090244,0.6421501393178823,0.590343326781433,0.6430303259390457,0.624692204678489,0.644191308292114
GaussianNB,addition_w,standardization,all_in_one,Standard,0.6505896710370002,0.01037328686680812,0.6664146704970084,0.654102857636564,0.6367232218070286,0.6522830852971035,0.6459111821500313,0.6321521912866924,0.6555122362140096,0.6608851545456509,0.6430249260211246,0.6588871849147893
KNeighborsClassifier,addition_w,standardization,all_in_one,Standard,0.6978381428602286,0.010687241674128063,0.6990274747823834,0.6967946087219474,0.6895101194461845,0.7165934077802019,0.6904281054927967,0.6975829967384495,0.710677797697475,0.708912024537227,0.6872907531805516,0.6815641402250686
DecisionTreeClassifier,addition_w,standardization,all_in_one,Standard,0.6962551569216148,0.008549741884857536,0.7093872173142968,0.6960224204592089,0.6948236386806921,0.6900069118949392,0.6906171026200402,0.7134803550986024,0.6948236386806921,0.6949370369570382,0.6826576236041213,0.6957956239065165
RandomForestClassifier,addition_w,standardization,all_in_one,Standard,0.8887946303216191,0.0026569985419030422,0.8881515000971986,0.8846037540229389,0.8919206428062294,0.8896904767047542,0.8881676998509623,0.8896958766226752,0.8852139447480398,0.8864235263623993,0.8928575285655658,0.8912213534354279
MLPClassifier,addition_w,standardization,all_in_one,Standard,0.8572985290623583,0.007864416879394393,0.8630202820917121,0.8627826857031772,0.8545046115299049,0.8617243017906129,0.8626098883296974,0.8605201200941746,0.8594725360174525,0.8517722530617534,0.8603743223103009,0.8362042896947967
LinearSVC,addition_w,standardization,all_in_one,Standard,0.8278894960796596,0.01042387287834386,0.8148962135775535,0.8429811866859624,0.829060198284986,0.8201827332224549,0.8295299911441346,0.8339903233470851,0.8307449726764152,0.8091939002527162,0.842905587835065,0.8254098537702226
GaussianNB,addition_w,standardization,all_in_one,Stratified,0.6486068211763182,0.014848333132495357,0.6634177160507161,0.6234583234334838,0.6502797157483207,0.6736478605525197,0.6543863533274294,0.6549722444218847,0.637703306909735,0.6261204829686589,0.6535682657623605,0.6485139425880728
KNeighborsClassifier,addition_w,standardization,all_in_one,Stratified,0.6888175799727845,0.011904906376497148,0.6819070350130678,0.6920993800894227,0.7026265200768949,0.6688986327407823,0.6669654621249756,0.7016140354666609,0.6922505777912176,0.6947102404043459,0.6891537248633821,0.6979501911570943
DecisionTreeClassifier,addition_w,standardization,all_in_one,Stratified,0.6954003499146812,0.01196299571233041,0.6943484459036222,0.6965192129079638,0.6822958291033977,0.6912056936734562,0.6885597338920447,0.7257597684515195,0.6933764606777978,0.6900069118949392,0.68507678683284,0.7068546558092317
RandomForestClassifier,addition_w,standardization,all_in_one,Stratified,0.888478195131434,0.0036382761982165896,0.8886833920124414,0.8861427306304943,0.8929790267187938,0.8854947404799447,0.8897957751042184,0.8939672116983822,0.8826678834481715,0.8908055597554917,0.8837316672786575,0.8905139641877442
MLPClassifier,addition_w,standardization,all_in_one,Stratified,0.8545035315463206,0.011432562271757294,0.8554117977406743,0.8432511825820247,0.8617405015443764,0.8526686394366806,0.8659686372767135,0.8681826036244249,0.8398816337991662,0.8360152925675528,0.8518370520768084,0.8700779748147829
LinearSVC,addition_w,standardization,all_in_one,Stratified,0.8301693414260102,0.011005314692051833,0.8271702270125494,0.8253612545089314,0.8126552476402358,0.8370574767263538,0.8244486683802407,0.8137622308140917,0.8409778171371795,0.8320841523208846,0.8468259282458906,0.8413504114737455
GaussianNB,addition_w,standardization,all_in_one,LODO,0.5325939045726503,1.1102230246251565e-16,0.5325939045726504,0.5325939045726504,0.5325939045726504,0.5325939045726504,0.5325939045726504,0.5325939045726504,0.5325939045726504,0.5325939045726504,0.5325939045726504,0.5325939045726504
KNeighborsClassifier,addition_w,standardization,all_in_one,LODO,0.6245815063611033,0.0,0.6245815063611033,0.6245815063611033,0.6245815063611033,0.6245815063611033,0.6245815063611033,0.6245815063611033,0.6245815063611033,0.6245815063611033,0.6245815063611033,0.6245815063611033
DecisionTreeClassifier,addition_w,standardization,all_in_one,LODO,0.6703479707108452,0.01652766670322167,0.6731591679806467,0.6859137741106335,0.660409961768581,0.6703350109078342,0.6547994470484049,0.6637093116184635,0.6646110979113118,0.6576722033825085,0.6601129662829124,0.7127567660971553
RandomForestClassifier,addition_w,standardization,all_in_one,LODO,0.7402922975570772,0.011100313416859464,0.7404367453614706,0.7267371535952653,0.7410712357172171,0.751277080588375,0.7302498002030369,0.7499406009028663,0.7501700974145192,0.7444839838434455,0.7507964878933839,0.7177597900511912
MLPClassifier,addition_w,standardization,all_in_one,LODO,0.6452866816424391,0.017252033306120105,0.6710154005659114,0.652558481111087,0.6233935244184289,0.6494184288398817,0.6470802643799815,0.647979350713869,0.6655614834654513,0.6482466466509709,0.6094536363047282,0.6381595999740803
LinearSVC,addition_w,standardization,all_in_one,LODO,0.6184887789705596,0.004301730015114665,0.615590643022226,0.6223405404237855,0.6198187787545629,0.6102447242801909,0.617923407564205,0.6171890187269153,0.6195325831047368,0.6235447221202237,0.6137870704365294,0.6249163012722206
GaussianNB,addition_w,standardization,all_in_one,LOEO,0.5897736354407412,0.0,0.5897736354407412,0.5897736354407412,0.5897736354407412,0.5897736354407412,0.5897736354407412,0.5897736354407412,0.5897736354407412,0.5897736354407412,0.5897736354407412,0.5897736354407412
KNeighborsClassifier,addition_w,standardization,all_in_one,LOEO,0.6023608441151695,1.1102230246251565e-16,0.6023608441151694,0.6023608441151694,0.6023608441151694,0.6023608441151694,0.6023608441151694,0.6023608441151694,0.6023608441151694,0.6023608441151694,0.6023608441151694,0.6023608441151694
DecisionTreeClassifier,addition_w,standardization,all_in_one,LOEO,0.6347101324059874,0.03324944901754067,0.5968151284100481,0.6149750523792038,0.708847225522172,0.6301488217379095,0.6422932371427954,0.6391936842559993,0.6798550662029937,0.6129392833228935,0.611378707043653,0.6106551180422057
RandomForestClassifier,addition_w,standardization,all_in_one,LOEO,0.8596024040434586,0.003042078507700952,0.862590988616973,0.8570938721731429,0.861621703350109,0.8602501241981122,0.8599126293280341,0.8578822601896452,0.8651073503682745,0.8535704257295288,0.860080026783593,0.8579146596971725
MLPClassifier,addition_w,standardization,all_in_one,LOEO,0.7938789230403698,0.006759189238105004,0.7885581139166683,0.7864737455990669,0.7937096356135386,0.7812466250512992,0.8036724841782404,0.8031891915242888,0.7967173898956736,0.7946816208393631,0.7983481651078905,0.7921922586776682
LinearSVC,addition_w,standardization,all_in_one,LOEO,0.7633842365596044,0.004360134258090789,0.7748801218221483,0.7615963237358793,0.7623253126552476,0.7659216579907986,0.7615639242283516,0.7605757392487634,0.760959133421172,0.7596739529559152,0.7603219431064647,0.7660242564313023
